IMI;TAXAS_MULTAS_OUTROS_IMPOSTOS;FINANCIAMENTO_UNIAO_EUROPEIA;IMPOSTOS_MUNICIPAIS;IUC;TRANSFERENCIAS_ORCAMENTO_ESTADO;ldk;IMT;CODIGO_PERIODO;CODIGOINE;DSC_AUTARQUIA;VENDA_BENS_SERVICOS;DERRAMA_IRC;RECEITAS_TOTAIS;OUTRAS_RECEITAS
220083.6;10657.17;7792.97;269509.13;29595.61;2249735;T2_1206;9172.75;T2;1206;CRATO;274479.36;0;3170957;369440.54
177776.91;64140.29;0;296074.71;39931.62;1499670;T2_0207;11604.72;T2;0207;CUBA;335077.49;2621.17;2312784.07;181961.87
1324969.64;54366.09;373775.32;2042212.59;233688.79;3765162;T2_1207;404907.72;T2;1207;ELVAS;1024059.67;24280.35;9189631.85;1984422.27
1430064.57;195321.18;1315911.66;1921298.02;232901.24;1547796;T2_1410;46157.49;T2;1410;ENTRONCAMENTO;1440598.86;16853.54;6967585.03;741980.49
2030495.63;1538845.65;2284153.33;4385308.69;335209.87;2615472;T2_0107;407778.91;T2;0107;ESPINHO;2334470.31;72978.63;14499397.39;2879993.06
2606642.99;391054.52;20905.14;4042790.14;430576.51;3017562;T2_0306;614516.12;T2;0306;ESPOSENDE;665487.85;0;8499468.53;752723.4
1559804.69;517393.72;18120.74;2497924.37;296894.24;3264090;T2_0108;123831.72;T2;0108;ESTARREJA;944880.38;0;7088528.55;363513.06
684442.91;138307.11;243897.19;1055379.33;140781.04;3291594;T2_0704;75456.78;T2;0704;ESTREMOZ;1169808.76;16391.49;6237601.1;476921.82
3328135.01;1562502.16;11491.95;6570171.28;652540.03;6426880;T2_0705;809520.99;T2;0705;ÉVORA;2864338.29;217473.09;26609915.55;10737034.03
2377892.08;408903.21;387775.82;3749433.42;556479.88;5667632;T2_0307;329648.13;T2;0307;FAFE;1913453.79;76510.12;15553926.06;3835631.03
5734474.67;442234.83;280228.53;10177436.99;1118504.33;2928915;T2_0805;2690038.82;T2;0805;FARO;1725353.8;192184.34;26505023.91;11393089.59
2304535;346349.92;1166219.21;3902413.17;679901.63;5119944;T2_1303;395182.26;T2;1303;FELGUEIRAS;3283261.58;176444.36;16223215.28;2751377.32
428910.64;94488.05;387572.85;683723.72;84824.61;3003066;T2_0208;53527.96;T2;0208;FERREIRA DO ALENTEJO;457971.49;21972.46;4784067.54;251733.48
679529.86;96392.93;349985.08;965581.46;95967.82;2238978;T2_1411;93690.85;T2;1411;FERREIRA DO ZÊZERE;738781.17;0;4486819.18;193493.47
5931598.95;624599.61;209676.95;11726829.71;765815.48;4533270;T2_0605;3001545.85;T2;0605;FIGUEIRA DA FOZ;3090136.06;1403269.82;20648979.49;1089066.77
25323.5;11034.07;75215.31;229891;35816.33;3107436;T2_0904;154967.77;T2;0904;FIGUEIRA DE CASTELO RODRIGO;406349.82;2749.33;3924038;105145.87
445171.3;92498.23;275422.61;655071.9;64662.98;2085222;T2_1008;52739.39;T2;1008;FIGUEIRÓ DOS VINHOS;401025.73;0;3628897.66;212155.42
342132.09;52371.33;66282.67;466931.85;48367.97;1915752;T2_0905;21390.95;T2;0905;FORNOS DE ALGODRES;267395.74;2669.51;2765256.39;48894.13
179254.81;12948.33;1000306.08;242729.1;28069.18;2138598;T2_0404;19472.69;T2;0404;FREIXO DE ESPADA À CINTA;235641.71;2984.09;4319593.65;702318.76
170345.51;9373.29;444871.68;229216.16;32755.29;1588590;T2_1208;16742.07;T2;1208;FRONTEIRA;327702.89;0;2820258.45;229877.72
8051055.29;2473197.36;9063.71;13758602.94;1344157.01;7211634;T2_3103;1890193.28;T2;3103;FUNCHAL;10062892.12;0;34305821.84;3263629.07
2206714.73;247038.63;1570554.29;2969035.02;288292.67;5063862;T2_0504;206683.93;T2;0504;FUNDÃO;2271456.92;20305.06;12755262.02;880353.79
224374.5;41823.99;103785.33;301961.66;23278.75;1829037;T2_1209;12484.42;T2;1209;GAVIÃO;441350.02;0;3006883.16;330749.15
323911;133525.18;143762.04;533820.83;41095.1;2111802;T2_0606;35289.55;T2;0606;GÓIS;366629.33;0;3599616.06;443601.86
333325.75;147926.52;3211.56;571190.12;51827.75;1433382;T2_1412;32229.35;T2;1412;GOLEGÃ;349047.17;5880.75;3042963.95;686133.1
7704005.44;795662.55;763061.47;11409901.08;1640048.78;8065374;T2_1304;1003036.94;T2;1304;GONDOMAR;5323330.02;267147.37;28853076.57;3291410
928196.16;24838.27;682060.38;1219815.18;137264.11;3183218;T2_0906;118718.82;T2;0906;GOUVEIA;674916.5;10797.82;6051252.77;291242.71
1573944.39;389143.66;0;4325065.21;132903.01;3016122;T2_1505;2206241.46;T2;1505;GRÂNDOLA;929149.05;22832.69;9335516.09;1065179.83
3060548;180468.08;1034173.68;4025675.33;484123.42;6290598;T2_0907;277719.75;T2;0907;GUARDA;2221032.59;22816.08;14288851.32;717371.72
8704764.86;1367292.06;688541.25;13730779.94;1796589.79;11373942;T2_0308;1658713.46;T2;0308;GUIMARÃES;4875016.49;203419.77;35461908.85;4793629.17
734132.43;91572.65;1650080.89;1236814.61;170716.65;2541058;T2_4701;180661.57;T2;4701;HORTA;569815.81;59731.31;6006848.97;9079.66
795715.11;32810.18;527903.54;1047966.47;59404.97;5456208;T2_0505;160036.21;T2;0505;IDANHA-A-NOVA;963395.89;0;8230918.55;235444.65
3385643.66;228837.41;206635.7;5003038.34;494966.77;2627124;T2_0110;858269.8;T2;0110;ÍLHAVO;2024648.35;35320.7;10414664.64;553218.25
4215320.11;223569.26;118728.58;7290605.77;392989.57;1710108;T2_0806;2458726.83;T2;0806;LAGOA (ALGARVE);3788133.78;0;13140657.16;233081.03
658757.88;55291.32;5942.45;984973.54;109290.09;2189724;T2_4201;154482.35;T2;4201;LAGOA (SÃO MIGUEL);1032026.54;7151.9;4842302.09;629635.56
5921606.69;1097658.28;55134.82;10705020.61;444260.57;1610532;T2_0807;3182434.65;T2;0807;LAGOS;4756357.84;59060.42;18621123.1;1494077.83
76030.39;1059.02;1561933.28;99992.44;19247.05;1170024;T2_4801;3655.98;T2;4801;LAJES DAS FLORES;23344.39;0;3064203.02;208908.91
238200.29;6719.76;1059507.6;331588.1;44573.04;1772608;T2_4601;42095.01;T2;4601;LAJES DO PICO;191269.03;0;4396371.64;1041398.91
1576673.42;388129.48;1684253.33;2532745;263792.38;3784362;T2_1805;299670.46;T2;1805;LAMEGO;2817141.68;4479.26;11458879.64;640377.63
9702012.61;1403589.77;1300149.5;15315243.41;1771841.44;8166384;T2_1009;2071993.68;T2;1009;LEIRIA;1916357.42;365805.91;28483756.41;1785622.08
30836680.33;20544700.8;131032.21;129001702.04;10007961.97;28625861;T2_1106;50164026.2;T2;1106;LISBOA;49435564.37;17448332.74;271263727.09;64069567.47
14365895.83;2215211.1;821821.97;29239924.42;1270536.19;4362606;T2_0808;11258921.7;T2;0808;LOULÉ;5883190.42;129359.6;43551078.29;3243535.48
12944684.23;2285988.11;549076.73;26816011.82;2610536.83;9581988;T2_1107;6035441.08;T2;1107;LOURES;3171030.96;2939361.57;53268698.55;13150591.04
2150606.52;141794.55;136766.81;3333248.52;322370.14;2262264;T2_1108;705299.83;T2;1108;LOURINHÃ;2122723.97;13177.48;8776317.78;921314.48
1168352.83;286375.04;464676.61;1756689.14;191239.66;2112234;T2_0607;107827.32;T2;0607;LOUSÃ;1262515.92;2894.29;6383206.15;787090.48
1662120.82;716424.81;202254.37;3249635.72;476110.79;4122606;T2_1305;394979.3;T2;1305;LOUSADA;2183340.64;0;12000726.22;2242889.49
388028.44;16110.74;85369.29;500900.34;56273.34;2937228;T2_1413;40487.82;T2;1413;MAÇÃO;787017.64;0;4479645.5;169130.23
910007.47;425811.31;69345.03;1537698.87;144146.23;4515726;T2_0405;57420;T2;0405;MACEDO DE CAVALEIROS;1149989.78;313.86;7557506.89;284747.21
1049928.46;35634.62;138314.27;1332844.3;202596.54;2828592;T2_3104;44684.68;T2;3104;MACHICO;119097.45;0;4780035.66;361187.64
334342.43;22578;1381751.43;448195.54;61514.18;1950684;T2_4602;29760.93;T2;4602;MADALENA;297805.28;0;4081094.89;2658.64
7129157.56;2680313.9;127690.31;11682213.99;1017316.32;3349482;T2_1109;781709.45;T2;1109;MAFRA;4521502.6;73716.76;25691722.24;6010833.34
9509671.62;1312279.56;116078.64;15761388.89;1672849.76;5692812;T2_1306;1220271.56;T2;1306;MAIA;3165705.2;2046316.39;26623638.08;1887653.35
1309278.28;440428.55;610534.43;2078928.36;210257.99;3261036;T2_1806;91266.63;T2;1806;MANGUALDE;1410961.73;27696.91;8061792.29;700331.77
194474.12;11308.07;173287.84;247177.11;29336.57;1721430;T2_0908;12058.35;T2;0908;MANTEIGAS;323596.87;0;2897601.09;432109.27
2463109.58;181164.95;52829.6;3581399.8;577553.56;6045826;T2_1307;296954.39;T2;1307;MARCO DE CANAVESES;1266578.53;62617.32;14801825.57;3855191.64
2385049.14;143440.68;313685.68;4319981.99;519330.75;2797842;T2_1010;946510.32;T2;1010;MARINHA GRANDE;3015752.71;325651.1;10746543.41;299281.03
183921.83;9773.35;96411.43;246421.97;32772.74;1621638;T2_1210;19341.53;T2;1210;MARVÃO;215374.08;612.52;2292013.13;112167.65
11693440.5;2227526.75;2833541.72;20018345.05;2043112.63;6841536;T2_1308;2439909.66;T2;1308;MATOSINHOS;5185706.29;1614355.51;40190760.88;5311631.82
1164606.61;188456.1;486490.46;1803677.11;235623.86;2327430;T2_0111;199313.43;T2;0111;MEALHADA;1476922.4;15677.11;7032825.63;938305.66
385231.4;81057.23;163576.68;572442.96;44848.19;2412856;T2_0909;61306.14;T2;0909;MEDA;210328.12;0;3775606.1;416402.34
790422.05;70312.03;240245.55;1016570.26;100100.17;2768162;T2_1603;55736.01;T2;1603;MELGAÇO;959051.93;0;5221157.47;237127.73
359819.05;61014.25;398925.02;498269.32;58743.27;4897453.18;T2_0209;18692.75;T2;0209;MÉRTOLA;684217.84;0;6672149.24;193283.88
149972.33;48568;113809.56;238066.22;34983.81;1456440;T2_1704;4542.08;T2;1704;MESÃO FRIO;271191.51;0;2397078.83;317571.54
925588.67;379314.19;206236.88;1551291.6;143996.7;2016216;T2_0608;102392.04;T2;0608;MIRA;826564.81;0;5000436.24;400126.95
550003.32;169093.64;895041.3;1038135.77;126198.31;1971234;T2_0609;188089.58;T2;0609;MIRANDA DO CORVO;890293.2;4750.92;5318548.26;523843.99
450040.29;183098.76;222636.19;760715.05;72575.71;3145458;T2_0406;47100.91;T2;0406;MIRANDA DO DOURO;1017710.75;7899.38;5422882.15;276362.16
1222997.92;199697.7;1302737.17;1771160.65;221002.04;4651590;T2_0407;127462.99;T2;0407;MIRANDELA;2377877.62;0;10953233.15;849867.71
506410.53;101244.87;248349.36;722014.22;79865.98;4123668;T2_0408;34492.84;T2;0408;MOGADOURO;864971.99;0;6597548.28;638544.71
747979.08;68069.08;36127.34;981369.02;104503.1;2607782;T2_1807;56468.2;T2;1807;MOIMENTA DA BEIRA;645865.51;4349.56;5971914.29;1700770.42
3963972.71;376700.4;0;5538758.55;627659.54;4958832;T2_1506;497317.17;T2;1506;MOITA;4015702.66;73108.73;18566009.44;4052716.23
947027.45;52591.32;313410.5;1421014.1;231616.39;3670734;T2_1604;189778.94;T2;1604;MONÇÃO;1212372.07;0;7525698.69;908168.02
373439.58;63862.61;386422.53;720894.29;56105.05;2980104;T2_0809;227487.05;T2;0809;MONCHIQUE;246817.14;0;4972984.32;638746.36
354098.7;42566.34;17590.24;476240.8;66266.51;2610540.54;T2_1705;13309.25;T2;1705;MONDIM DE BASTO;222863.28;0;3826964.16;499729.3
138768.81;30843.92;411.4;378126.92;25674.66;1925880;T2_1211;182839.53;T2;1211;MONFORTE;182958.31;0;2989423.86;502047.23
747466.41;171936.05;505643.43;1067343.04;111315.87;4721220;T2_1706;36624.71;T2;1706;MONTALEGRE;1919810.42;0;8812705.79;598688.9
728401.68;60353.22;148351.68;1113012.06;134486.56;3186597;T2_0706;185909.74;T2;0706;MONTEMOR-O-NOVO;509901.81;3860.86;5210736.62;252874.07
1474031.44;611326.49;435968.31;2590464.21;259309.13;3548022;T2_0610;234717.93;T2;0610;MONTEMOR-O-VELHO;793427.91;11079.22;7809864.5;441982.07
3781348.43;532384.77;0;6180960.47;589457.27;2619252;T2_1507;1196370.1;T2;1507;MONTIJO;2111814.92;81399.9;12789522.18;1877494.79
233453.84;19822.4;26440.7;361770.56;44330.9;2129214;T2_0707;53336.97;T2;0707;MORA;294495.72;10826.45;2914365.98;102445
690518.77;57144.58;0;907121.89;96246.14;2473386;T2_1808;33751.41;T2;1808;MORTÁGUA;687377.24;29460.99;4381432.08;313546.95
621252.82;29684.67;517638.43;904354.19;144348.68;4422930;T2_0210;96629.41;T2;0210;MOURA;806405.69;12438.61;6979105.29;327776.98
156879.18;6939.51;4595.11;219408.18;25195.41;1631352;T2_0708;18018.31;T2;0708;MOURÃO;264885.83;12375.77;2873840.31;753599.19
279863.42;62374.66;26228.42;417208.72;54175.81;2121239.28;T2_1707;20794.83;T2;1707;MURÇA;299133.65;0;3200845.09;337035.02
893030.77;33917.36;40013.76;1103087.87;119576.83;1719240;T2_0112;56562.91;T2;0112;MURTOSA;396442.17;0;3351395.68;92611.88
1826090.71;203631.23;0;2467626.51;163147.31;1626966;T2_1011;274757.26;T2;1011;NAZARÉ;668698.97;0;5942005;1178713.52
1064074.86;427443.32;66975;1704398.95;149564.59;2295834;T2_1809;63316.18;T2;1809;NELAS;489476.99;0;4933414.74;376729.8
459340.13;24330.18;1483893.9;578457.32;56144.44;3119964;T2_1212;38642.57;T2;1212;NISA;641155.81;0;6351642.76;528171.73
266349.88;4758.81;1813956.04;327534.75;27591.59;2023734;T2_4202;27854.41;T2;4202;NORDESTE;8619.91;980.06;5774315.3;1600470.6
1504954.56;1237061.97;2674083.88;4368395.51;155734.96;1028268;T2_1012;1470301.6;T2;1012;ÓBIDOS;1177317.2;342.42;10636203.02;1388138.43
1787462.03;171085.36;577687.68;2992041.73;255200.02;6653934;T2_0211;768231.01;T2;0211;ODEMIRA;2163542.14;10063.31;12836240.74;449035.19
8853180.75;2142664.6;26481.9;15331052.25;1570672.37;7128222;T2_1116;2584735.39;T2;1116;ODIVELAS;5576639.7;179799.14;32577449.92;4515054.07
15117619.33;2183742.77;13448.32;37198249.49;5443090.93;8357358;T2_1110;14453796.46;T2;1110;OEIRAS;10391668.62;0;57120925.4;1160200.97
357770.44;10697.75;41080.87;424256.09;38787.77;2895648;T2_0506;17000.13;T2;0506;OLEIROS;949020.98;0;4417112.4;107106.46
3132858.25;137529.83;305476.17;4941578.17;606764.33;3184476;T2_0810;1064425.76;T2;0810;OLHÃO;601455.4;0;11104303.68;2071317.94
3653861.55;598220.74;2634069.72;5542321.67;806121.02;5899812;T2_0113;383086.17;T2;0113;OLIVEIRA DE AZEMÉIS;2525649.67;101032.19;18311061.56;1709208.5
548939.88;84470.93;597544.89;1006240.13;104256.29;2108328;T2_1810;239425.57;T2;1810;OLIVEIRA DE FRADES;443952.91;29147.46;5573085.78;1417019.85
1614116.36;111651.48;1149511.04;2199048.11;282419.8;3094608;T2_0114;149223.96;T2;0114;OLIVEIRA DO BAIRRO;1149644.41;41636.51;8574106.1;981294.54
1164961.87;509832.26;688798.31;2030852.54;215236.09;3076194;T2_0611;140822.32;T2;0611;OLIVEIRA DO HOSPITAL;768811.63;0;6846526.37;281869.89
3682205.54;753070.03;109601.31;5550148.05;527359.5;5351080;T2_1421;516038.98;T2;1421;OURÉM;1126020.05;71474;13968771.31;1831921.9
332874.39;7183.31;462316.66;472411.04;55679.91;2907930;T2_0212;74080.72;T2;0212;OURIQUE;464311.75;2592.71;5180238.87;873269.42
3951848.32;377796.03;303411.03;5776995.35;597391.22;3602358;T2_0115;766607.37;T2;0115;OVAR;1874852.99;83352.41;12209479.06;651861.69
2167453.94;212947.48;432475.42;3432451.05;544789.61;4040022;T2_1309;381520.13;T2;1309;PAÇOS DE FERREIRA;1602547.03;125739.89;11371714.44;1864218.94
5781941.59;1088611.09;76259.25;9916584.14;846520.29;3651918;T2_1508;2027224.68;T2;1508;PALMELA;3607011.35;172286.49;18152759.68;900986.94
288166.08;21535.88;127071.37;345750.6;25651.36;2701812;T2_0612;10397.28;T2;0612;PAMPILHOSA DA SERRA;222998.53;0;5400674.39;2003041.89
3583438.49;509190.71;564901.07;5680970.26;831897.07;6738930;T2_1310;693262.64;T2;1310;PAREDES;2169773.49;63181.35;23266313.99;8111739.17
485045.57;47377.25;715885.93;710658.53;94321.37;2990112;T2_1605;81676.41;T2;1605;PAREDES DE COURA;497250.64;2237.93;5380862.11;466955.01
290026.04;23023.5;85575.72;383235.57;36334.22;1753839;T2_1013;33851.81;T2;1013;PEDRÓGÃO GRANDE;484561.92;0;3308929.2;601716.99
712600.96;132150.52;1073833.77;1046102.6;142932.96;2875344;T2_0613;58418.16;T2;0613;PENACOVA;1006151.16;0;6340177.65;338746.12
2767453.7;365580.1;1544458.07;4450431.31;684238.81;7281576;T2_1311;570049.56;T2;1311;PENAFIEL;1844201.06;63109.14;18434640.84;3313974.4
400308.51;53289.4;206766.04;542423.18;72081.92;2391588;T2_1811;16743.35;T2;1811;PENALVA DO CASTELO;459156.34;0;3935839.97;335906.41
339675.58;137562.33;73038.19;560326.08;44739.9;2907022;T2_0507;38348.27;T2;0507;PENAMACOR;348852.36;0;4502654.06;613415.43
200303.9;6011.95;606120.06;236797.52;24951.38;2030730;T2_1812;5530.29;T2;1812;PENEDONO;212702.86;0;3213241.55;126891.11
358704.32;17612.53;265274.59;476993.82;60562.15;1824534;T2_0614;40114.82;T2;0614;PENELA;395426.62;0;3222570.21;260341.18
2251193.85;108070.28;43044.46;3089645.92;303474.21;2256312;T2_1014;363224.86;T2;1014;PENICHE;1649570.62;63682.72;8442021.36;1403448.36
795327.42;263459.65;1214544.39;1404515.82;154675.41;2882400;T2_1708;191053.34;T2;1708;PESO DA RÉGUA;765680.37;0;6872541.33;605400.75
489349.86;273827.24;38681.79;879953.99;93997.54;3477654;T2_0910;22779.35;T2;0910;PINHEL;502872.26;0;5104413.51;205251.47
3886646.48;239129.8;2923336.69;6079487.93;709261.95;6177498;T2_1015;1076367.73;T2;1015;POMBAL;3768716.99;168081.97;19979922.24;1030882.63
3536995.05;743363.97;3402992.48;6043447.63;612884.21;6739278;T2_4203;1030524.3;T2;4203;PONTA DELGADA;1379857.79;119680.1;17704645.18;139069.28
434492.53;107030.96;0;673714.07;83639.82;1729824;T2_3105;48550.76;T2;3105;PONTA DO SOL;282148.36;0;2729486.96;43800.53
749258.76;108992.65;389077.04;1044746.47;116346.57;2757031.74;T2_1606;70148.49;T2;1606;PONTE DA BARCA;860727.02;0;6589733.53;1538151.26
2058619.85;418675.11;859355.89;3399679.2;440903.4;5546304.99;T2_1607;481480.84;T2;1607;PONTE DE LIMA;2064695.28;0;13845542.72;1975507.36
838452.67;26654.48;712460.31;1133349.47;164516.65;3834816;T2_1213;103725.67;T2;1213;PONTE DE SOR;1101696.92;0;7984051.95;1201729.25
1607804.04;201368.29;662093.42;2292286.98;267120.48;3358527;T2_1214;170600.74;T2;1214;PORTALEGRE;1572894.1;45393.43;8105016.29;219214.79
263354.15;12637.73;99434.53;371571.39;50710.17;2877114;T2_0709;41325.62;T2;0709;PORTEL;385138.01;3543.72;4119705.41;386447.48
9585167.18;369687.12;112031.99;12325279.61;786167.19;2345061;T2_0811;1506441.14;T2;0811;PORTIMÃO;1146150.13;77816.98;20130967.59;4202444.86
19856378.51;7618830.44;1733867.43;48079901.55;3531239.64;11935542;T2_1312;15869320.29;T2;1312;PORTO;19789608.58;1204132.67;86721728.69;5182809.13
1604004.76;164823.04;1266944.82;2222916.97;279982.21;3187332;T2_1016;166459.22;T2;1016;PORTO DE MÓS;1583752.52;7647.74;9224826.87;963880.56
170486.71;27660.44;0;220083.26;21936.11;1727136;T2_3106;0;T2;3106;PORTO MONIZ;195605.65;0;2145844.65;3019.74
897681.3;22223.98;0;1203715.97;74749.8;937212;T2_3201;172625.07;T2;3201;PORTO SANTO;75586.46;36435.82;2216629.14;114.71
1341862.56;243757.57;65848.11;2014025.55;247751.46;3347298;T2_0309;180653.96;T2;0309;PÓVOA DE LANHOSO;807923.79;0;6552431.51;317336.06
4532172.37;1006940.99;306659.11;6718648.51;690956.55;3852504;T2_1313;488578.6;T2;1313;PÓVOA DE VARZIM;6450918.17;0;20122610.22;2793880.43
303120.88;27608.79;100000;469657.75;45544.17;1977399;T2_4204;89883.46;T2;4204;POVOAÇÃO;253870;3500.45;2853432.51;52505.76
847423.94;68646.38;0;1267540.14;200060;3187302;T2_4302;151409.82;T2;4302;PRAIA DA VITÓRIA;116294.01;0;4631232.53;60096.38
373888.25;13175.77;14669.96;475046.88;65947.45;2915640;T2_0508;22035.41;T2;0508;PROENÇA-A-NOVA;935150.63;0;4446599.66;106092.19
342847.85;92672.33;268894.83;544387.95;51047.13;2180526;T2_0710;57820.64;T2;0710;REDONDO;516900.63;0;3815255.55;304546.14
826472.63;108038.16;993084.04;1151220.93;107686.24;2495634;T2_0711;95595.15;T2;0711;REGUENGOS DE MONSARAZ;1407350.59;13428.75;7716515.77;1669226.21
628331.11;80082.83;109885.11;852739.57;90328.71;2726202;T2_1813;46507.15;T2;1813;RESENDE;704469.97;7489.77;4934096.2;540799.55
546889.83;94088.33;277341.02;803421.28;118806;2197782;T2_3107;43637.12;T2;3107;RIBEIRA BRAVA;234690.46;0;4188978.22;675743.46
375169.78;255895.71;1239534.47;712232.72;58078.51;2354640;T2_1709;23088.72;T2;1709;RIBEIRA DE PENA;2823403.9;0;7349642.39;219831.3
1163805.7;98616.86;924764.53;1779316.95;213345.04;4355004;T2_4205;222229.96;T2;4205;RIBEIRA GRANDE;1629977.29;81319.39;8942345.38;253282.61
1457373.22;202278.26;842948.99;2117736.32;240552.59;2864100;T2_1414;217532.25;T2;1414;RIO MAIOR;1567137.02;0;9305567.64;1913645.31
371313.87;74842.42;988100.65;539566.26;61977.85;2244475;T2_1710;31432.12;T2;1710;SABROSA;289906.39;0;4377603.72;315555.42
913063.62;138448.85;197444.03;1212808.52;116160.97;4738584;T2_0911;45135.08;T2;0911;SABUGAL;682083.31;0;7587368.42;756448.56
1061791.4;57682.79;1853467.85;1506914.45;236681.77;2526012;T2_1415;104421.63;T2;1415;SALVATERRA DE MAGOS;528098.37;46336.86;6721889.08;307396.41
777288.81;133376.9;0;1065997.18;113350.1;1998477;T2_1814;26849.73;T2;1814;SANTA COMBA DÃO;438550;15131.64;3726401.86;223377.68
2329224.19;505541.23;4289.63;3546799.91;394494.67;2939562;T2_3108;317539.82;T2;3108;SANTA CRUZ;1714324.61;0;20076765.55;11871789.4
277508.96;31029.82;1030856.9;374313.82;48712;1326936;T2_4401;17063.04;T2;4401;SANTA CRUZ DA GRACIOSA;148079.21;0;2881210.53;1024.6
87041.93;3440.03;338407.79;114731.15;18451.6;922750;T2_4802;5797.59;T2;4802;SANTA CRUZ DAS FLORES;6643.84;0;1382733.33;200.55
8209985.28;870145.51;5039972.04;12201079.93;1593076.46;8382198;T2_0109;1328431.47;T2;0109;SANTA MARIA DA FEIRA;5073772.56;199441.21;33251505.31;2554482.78
266723.11;29777.62;0;407978.46;68927.02;1969146;T2_1711;42550.71;T2;1711;SANTA MARTA DE PENAGUIÃO;427506.63;0;3145278.82;340647.73
390020.78;29757.82;142755.95;514569.48;65050.81;2558028;T2_3109;29740.07;T2;3109;SANTANA;30085.07;0;3529878.21;284439.71
4569711.51;426902.9;496592.18;6427076.98;697533.84;6062694;T2_1416;476217.67;T2;1416;SANTARÉM;1213881.18;256711.06;26661124.92;12460880.58
2176012.15;81853.75;122041.07;3136001.06;350428.42;5420406;T2_1509;440121.53;T2;1509;SANTIAGO DO CACÉM;2023793.22;87585.21;11316811.69;614570.34
3380083.22;478086.47;1736637.35;5347812.5;659477.82;6331422;T2_1314;779034.25;T2;1314;SANTO TIRSO;1079820.83;51130.74;16277541.32;1781848.64
908226.73;167912.55;323910.69;1381729.69;158097.97;1738428;T2_0812;147492.44;T2;0812;SÃO BRÁS DE ALPORTEL;941313.38;0;4930809.88;545428.12
1696830.26;75719.95;2804786.28;2199346.92;242082.07;1989612;T2_0116;184714.64;T2;0116;SÃO JOÃO DA MADEIRA;1594937.21;0;9138814.35;550131.94
356503.77;84866.46;676117.61;782208.6;61622.34;2818657.5;T2_1815;279216.03;T2;1815;SÃO JOÃO DA PESQUEIRA;507585.41;0;5110614.97;326045.85
813569.42;90811.45;1148540.62;1168269.44;168510.68;3697338;T2_1816;87701.68;T2;1816;SÃO PEDRO DO SUL;2045381.56;7676.21;9114721;1055191.38
201379.52;9276.57;198660.16;334777.04;51778.05;1461582;T2_4603;72342.9;T2;4603;SÃO ROQUE DO PICO;157257.99;0;2156146.29;3869.1
317220.04;20621.32;0;417449.56;52715.71;1802598;T2_3110;26892.49;T2;3110;SÃO VICENTE;130795.17;0;2657142.22;306299.49
208110.21;11001.02;61003.8;272337.28;39449.92;1646868;T2_1417;12551.18;T2;1417;SARDOAL;322623.54;1224.95;2814422.9;511590.28
762053.85;56624.84;29392.95;990450.23;129059.43;2618256;T2_1817;42712.11;T2;1817;SÁTÃO;603711.11;0;4439096.41;197286.12
1714614.09;657395.7;93123.43;2806697.24;252882.31;4683396;T2_0912;166682.92;T2;0912;SEIA;1659251.03;15122.22;11051861.65;1809393.95
11943854.84;6149592.93;1095494.16;22448494.69;1793399.28;6746442;T2_1510;1560148.36;T2;1510;SEIXAL;5912562.88;1001499.28;69617607.22;33414613.49
295753.68;71315.75;383953.53;441766.71;56661.06;2368680;T2_1818;18036.22;T2;1818;SERNANCELHE;459899.28;0;3845783.44;191483.92
571394.98;103399.9;45245.25;1086982.21;137913.22;4384612.79;T2_0213;268662.6;T2;0213;SERPA;584967.56;5611.51;6347576.64;245768.83
700263.62;156875.83;3823.98;1147160.96;160278.68;3884148;T2_0509;125751.09;T2;0509;SERTÃ;1421657.2;3991.74;6774403.01;317612.87
5527323.36;1064383.82;1975228.41;8540407.19;673598.69;2326236;T2_1511;1210721.52;T2;1511;SESIMBRA;5342457.57;64379.8;21693525.34;3509196.17
10905279.23;1458687.29;989725.25;17184599.1;1547764.11;5611884;T2_1512;1649243.64;T2;1512;SETÚBAL;5758451.71;1623624.83;31039845.34;1495185.28
682441.7;66399.76;9919.62;952920.15;105900.15;2335242;T2_0117;83695.55;T2;0117;SEVER DO VOUGA;265584.79;14482.99;3981077.91;417411.35
3621786.07;423512.26;-12196.62;5990399.17;466227.59;3758976;T2_0813;1478873.25;T2;0813;SILVES;2886811.16;0;14656287.09;2032297.38
1125908.69;193494.06;1054593.41;1608485.81;172979.78;1820976;T2_1513;116103.28;T2;1513;SINES;2194177.59;0;9052641.56;2374408.75
25992662.98;4412341.63;3663.87;40401633.79;5278345.39;14862618;T2_1111;4641008.81;T2;1111;SINTRA;4544069.96;77274.98;70743048.94;10931063.32
557883.52;278240.23;0;1033351.02;123151.05;1577329;T2_1112;73377.42;T2;1112;SOBRAL DE MONTE AGRAÇO;999699.2;698.8;3858404.61;248025.39
1152675.71;106019.48;5906.33;1502093.06;198327.92;3316602;T2_0615;34120.93;T2;0615;SOURE;1056345.58;10949.02;6524800.05;643853.08
298973.69;25970.85;928942.74;401263.52;45807.99;1804788;T2_1215;28415.65;T2;1215;SOUSEL;563068.69;2095.34;3893165.19;195102.24
618350.81;290139.02;48911.35;1154751.81;125117.14;2591100;T2_0616;121144.84;T2;0616;TÁBUA;281846.25;0;5225694.4;1149084.99
354551.47;23211.54;703321.59;445279.15;46513.49;2336670;T2_1819;19136.48;T2;1819;TABUAÇO;518742.09;1866.17;4324330.44;320317.61
